OH02|OH|2|Ohio|District 2|630730|92.3|4.7|0.3|1.3|0.0|1.0|0.3|1.0|91.7|4.7|2.2|46813|39.7|8.4|44.4|30.1|50.0|0.0|9.2|12.3|48.4|29.0|37.4|26.3|14.3||||55.2|25.9|0.2|0.2||
OH03|OH|3|Ohio|District 3|630730|80.1|17.0|0.2|1.1|0.0|1.3|0.4|1.1|79.5|16.9|1.9|41591|37.8|10.2|45.9|28.9|59.9|0.0|4.6|13.6|47.0|22.7|33.5|26.2|17.9||||49.8|21.1|0.2|0.2||
OH04|OH|4|Ohio|District 4|630730|92.4|5.2|0.2|0.6|0.0|1.1|0.5|1.2|91.7|5.2|1.4|40100|39.4|9.4|40.7|18.6|57.6|0.1|5.8|13.5|47.3|13.1|24.5|22.6|28.0||||56.5|24.2|0.2|0.2||
OH05|OH|5|Ohio|District 5|630730|95.5|1.1|0.2|0.5|0.0|1.1|1.7|3.8|93.7|1.1|2.1|41701|40.8|7.6|38.4|17.5|55.9|0.0|4.9|13.1|49.6|14.6|24.6|21.4|29.8||||58.4|26.1|0.2|0.2||
OH06|OH|6|Ohio|District 6|630730|95.8|2.4|0.2|0.5|0.0|0.9|0.2|0.8|95.2|2.4|1.2|32888|33.6|14.0|36.5|22.2|54.0|0.3|10.0|15.4|42.5|14.2|26.2|25.5|20.4||||55.6|22.5|0.2|0.2||
OH07|OH|7|Ohio|District 7|630730|89.3|7.5|0.3|1.0|0.0|1.5|0.4|1.1|88.7|7.5|1.8|43248|39.9|8.8|44.6|21.7|62.7|0.1|6.1|11.9|47.6|18.7|29.9|27.2|18.5||||56.4|24.7|0.2|0.2||
OH08|OH|8|Ohio|District 8|630730|92.4|4.4|0.2|1.2|0.0|1.2|0.5|1.3|91.8|4.4|1.9|43753|39.7|8.8|45.8|28.3|56.3|0.0|7.1|11.8|48.8|18.7|30.0|26.1|20.8||||56.6|25.7|0.2|0.2||
OH09|OH|9|Ohio|District 9|630730|81.5|13.7|0.3|1.0|0.0|2.0|1.6|4.0|79.6|13.6|3.0|40265|35.3|12.0|41.8|14.4|77.3|0.0|1.7|13.7|47.0|19.8|29.2|25.8|20.2||||48.2|20.5|0.2|0.3||
OH10|OH|10|Ohio|District 10|630730|89.5|4.4|0.2|1.7|0.0|1.9|2.3|5.0|87.2|4.2|9.5|41841|34.3|9.1|39.3|8.2|89.2|0.0|0.2|16.2|48.3|23.3|32.6|29.9|15.3||||46.4|19.7|0.3|0.2||
OH11|OH|11|Ohio|District 11|630730|39.7|55.9|0.2|1.6|0.0|1.6|1.0|2.3|38.8|55.5|6.0|31998|25.8|19.5|42.1|10.5|86.1|0.0|0.3|15.4|41.5|23.4|34.2|27.1|15.9||||33.9|13.6|0.2|0.3||
OH12|OH|12|Ohio|District 12|630730|72.9|21.9|0.2|2.1|0.0|2.0|0.7|1.7|72.1|21.7|4.8|47289|40.3|10.0|51.5|20.4|72.8|0.0|2.4|9.7|50.9|32.1|38.9|29.5|11.6||||48.9|23.3|0.3|0.3||
OH13|OH|13|Ohio|District 13|630730|83.2|12.3|0.2|1.2|0.0|1.7|1.4|3.5|81.5|12.1|4.4|44524|36.3|9.4|40.2|12.0|84.0|0.0|1.4|13.6|47.8|22.3|31.6|27.6|17.6||||52.6|22.6|0.2|0.2||
OH14|OH|14|Ohio|District 14|630730|94.8|2.5|0.1|1.1|0.0|0.9|0.5|1.3|94.0|2.5|4.4|51304|40.1|5.7|38.1|10.8|75.9|0.3|7.8|13.4|50.3|27.1|35.4|26.6|16.4||||60.4|27.1|0.2|0.2||
OH15|OH|15|Ohio|District 15|630730|86.3|7.3|0.3|3.3|0.0|1.9|1.0|2.3|85.2|7.2|5.7|43885|42.9|10.8|53.7|18.3|75.7|0.0|1.7|10.0|53.2|32.1|37.7|28.7|12.7||||45.0|20.8|0.4|0.4||
OH16|OH|16|Ohio|District 16|630730|92.9|4.8|0.2|0.6|0.0|1.2|0.3|0.9|92.4|4.8|2.4|41801|38.7|8.3|39.1|12.9|74.6|0.1|6.4|14.0|48.7|19.2|29.0|25.7|21.5||||57.2|24.7|0.2|0.2||
OH17|OH|17|Ohio|District 17|630730|85.3|11.8|0.2|0.7|0.0|1.4|0.6|1.6|84.5|11.6|3.0|36705|33.0|12.3|39.3|9.8|81.8|0.1|4.3|14.8|46.0|15.8|25.2|26.5|22.6||||48.8|19.6|0.2|0.2||
OH18|OH|18|Ohio|District 18|630730|96.3|1.9|0.2|0.3|0.0|1.0|0.2|0.6|95.9|1.9|3.3|34462|36.0|12.6|39.2|21.6|52.3|0.4|8.4|13.7|44.6|11.3|23.4|22.4|26.0||||56.9|24.5|0.2|0.2||
OK01|OK|1|Oklahoma|District 1|690131|76.1|9.4|5.9|1.4|0.0|4.6|2.4|5.3|73.8|9.4|4.9|38610|38.4|11.3|51.8|24.1|72.3|0.0|0.0|12.0|48.5|25.6|33.5|29.4|12.8||||51.5|23.2|0.3|0.3||
OK02|OK|2|Oklahoma|District 2|690130|71.1|4.1|17.1|0.3|0.0|6.5|0.9|2.4|70.2|4.0|2.3|27885|34.0|18.5|44.6|26.4|43.5|0.0|0.1|15.2|40.3|13.2|25.5|22.7|20.7||||56.3|23.2|0.2|0.3||
OK03|OK|3|Oklahoma|District 3|690131|83.0|3.8|6.2|0.8|0.1|3.5|2.6|5.2|81.0|3.8|3.6|32098|39.2|15.0|46.0|20.7|62.7|0.0|0.1|14.2|44.8|18.1|29.3|24.8|16.0||||56.7|24.4|0.2|0.3||
OK04|OK|4|Oklahoma|District 4|690131|79.7|6.7|5.7|1.7|0.1|4.1|2.0|4.8|77.6|6.6|3.7|35510|38.6|13.1|49.7|31.4|56.1|0.0|0.1|12.1|44.5|20.2|30.6|26.6|15.0||||56.4|25.2|0.2|0.2||
OK05|OK|5|Oklahoma|District 5|690131|70.9|13.7|4.7|2.6|0.1|4.0|4.1|8.3|67.7|13.6|8.0|33893|35.7|15.8|51.4|28.7|66.2|0.0|0.1|12.5|45.9|24.5|31.8|28.8|13.3||||46.8|20.3|0.3|0.3||
OR01|OR|1|Oregon|District 1|684280|84.9|1.2|0.8|5.1|0.2|3.0|4.8|9.4|81.1|1.1|11.6|48464|43.9|8.7|57.0|47.4|42.5|0.0|4.7|10.1|51.3|33.3|39.1|26.3|12.8||||51.6|24.6|0.3|0.3||
OR02|OR|2|Oregon|District 2|684280|89.1|0.4|2.1|0.8|0.2|2.5|4.9|8.8|86.1|0.4|5.9|35600|37.7|13.0|52.6|46.0|30.0|0.0|6.5|15.1|43.5|19.0|29.2|24.8|15.7||||55.6|22.4|0.2|0.3||
OR03|OR|3|Oregon|District 3|684279|79.8|5.3|1.0|5.4|0.3|4.0|4.1|7.6|77.2|5.2|12.1|42063|38.2|11.7|53.2|37.5|43.3|0.0|14.7|11.0|50.6|24.8|31.6|27.8|15.7||||45.3|20.2|0.5|0.7||
OR04|OR|4|Oregon|District 4|684280|91.7|0.5|1.4|1.5|0.2|3.0|1.6|4.2|89.7|0.5|3.4|35796|37.0|13.7|50.7|63.0|18.4|0.0|3.5|15.1|45.3|21.4|30.5|24.7|16.6||||52.3|20.0|0.2|0.4||
OR05|OR|5|Oregon|District 5|684280|87.1|0.7|1.3|1.9|0.3|2.9|5.8|10.3|83.6|0.6|9.4|44409|39.3|10.9|52.6|49.0|38.7|0.0|5.0|12.7|47.1|27.0|34.1|26.5|13.1||||55.0|24.1|0.3|0.3||
PA01|PA|1|Pennsylvania|District 1|646357|37.1|45.9|0.3|4.9|0.1|2.7|9.0|15.0|33.0|44.9|17.6|28261|18.6|26.9|39.0|9.6|76.9|0.0|11.1|12.1|36.0|13.9|27.3|29.6|14.6||||30.8|14.0|0.5|0.3||
PA02|PA|2|Pennsylvania|District 2|646355|30.9|61.2|0.2|4.3|0.0|2.0|1.3|3.0|29.9|60.7|7.5|30646|21.2|23.8|39.4|11.1|74.0|0.0|11.9|13.9|39.4|24.2|37.8|28.0|10.0||||26.9|10.8|0.4|0.4||
PA03|PA|3|Pennsylvania|District 3|646311|94.4|3.5|0.1|0.5|0.0|0.9|0.5|1.3|93.7|3.5|2.6|35884|35.8|11.6|36.6|7.9|72.0|0.2|10.8|15.4|45.3|18.0|27.7|24.6|21.7||||54.1|22.6|0.2|0.1||
PA04|PA|4|Pennsylvania|District 4|646609|94.7|3.4|0.1|0.9|0.0|0.7|0.2|0.6|94.3|3.4|2.2|43547|36.5|7.5|32.6|8.8|78.3|0.1|10.0|17.3|46.7|27.1|36.2|27.5|13.6||||58.2|24.5|0.2|0.2||
PA05|PA|5|Pennsylvania|District 5|646397|96.5|1.3|0.2|1.1|0.0|0.6|0.3|0.8|96.0|1.3|2.0|33254|37.7|13.5|37.5|14.0|46.3|2.8|27.1|15.4|44.7|16.9|27.9|23.2|22.9||||54.5|22.0|0.2|0.2||
PA06|PA|6|Pennsylvania|District 6|646221|87.9|6.8|0.1|2.1|0.0|1.3|1.7|3.7|86.3|6.7|5.7|55611|41.5|6.1|40.1|20.6|36.2|0.5|37.7|14.0|50.1|34.2|41.1|27.0|12.6||||56.1|25.5|0.3|0.3||
PA07|PA|7|Pennsylvania|District 7|646522|89.2|5.5|0.1|3.7|0.0|1.0|0.4|1.3|88.4|5.4|6.0|56126|38.1|5.4|36.7|15.0|54.8|0.1|27.9|15.4|49.5|36.1|43.3|29.4|8.4||||54.7|25.0|0.3|0.2||
PA08|PA|8|Pennsylvania|District 8|645403|92.1|3.5|0.1|2.4|0.0|1.0|0.8|2.3|90.8|3.4|5.4|59207|40.5|4.5|36.2|23.3|36.0|0.2|37.3|12.6|51.4|30.7|38.2|29.8|11.9||||61.0|28.9|0.4|0.3||
PA09|PA|9|Pennsylvania|District 9|646628|96.9|1.6|0.1|0.4|0.0|0.6|0.3|0.9|96.4|1.6|1.9|34910|36.5|11.1|32.5|18.1|26.3|3.5|42.2|15.9|45.0|13.0|25.1|23.7|22.2||||58.6|23.7|0.2|0.2||
PA10|PA|10|Pennsylvania|District 10|646534|96.3|1.9|0.2|0.5|0.0|0.7|0.4|1.4|95.5|1.9|2.2|35996|36.4|10.3|34.0|19.2|24.0|3.5|41.2|16.6|44.8|17.1|28.1|24.5|20.7||||56.2|23.0|0.2|0.2||
PA11|PA|11|Pennsylvania|District 11|646209|94.6|2.6|0.1|0.7|0.0|1.0|0.9|2.5|93.3|2.5|3.3|34979|32.8|11.3|34.4|20.4|37.4|3.8|32.1|17.9|44.9|15.9|26.4|27.7|19.8||||50.5|20.6|0.3|0.3||
PA12|PA|12|Pennsylvania|District 12|646249|95.3|3.3|0.1|0.3|0.0|0.7|0.2|0.6|95.0|3.3|1.4|30612|30.7|13.6|30.7|11.2|58.5|2.1|24.2|19.1|41.6|13.7|25.7|25.7|19.0||||51.8|19.8|0.2|0.2||
PA13|PA|13|Pennsylvania|District 13|647435|87.2|6.1|0.1|4.1|0.0|1.2|1.3|3.1|85.7|5.9|10.5|49319|35.9|7.1|36.0|13.2|69.0|0.1|16.1|17.3|47.3|28.6|38.0|30.1|11.3||||53.3|23.7|0.2|0.3||
PA14|PA|14|Pennsylvania|District 14|646013|73.5|22.7|0.2|1.7|0.0|1.5|0.5|1.1|72.9|22.5|4.2|30139|27.0|17.1|38.3|8.3|88.9|0.0|0.7|18.0|43.8|21.4|32.7|29.0|11.1||||35.7|13.1|0.3|0.3||
PA15|PA|15|Pennsylvania|District 15|646300|89.5|3.1|0.2|1.7|0.0|1.6|3.9|7.9|86.4|2.8|8.5|45330|38.7|8.2|39.4|30.1|25.9|1.4|39.1|15.5|48.5|22.2|32.4|27.0|17.6||||55.4|23.7|0.3|0.3||
PA16|PA|16|Pennsylvania|District 16|646328|87.9|4.3|0.2|1.4|0.0|1.5|4.7|9.0|84.5|4.0|10.6|45934|39.6|9.4|41.6|28.7|24.8|2.4|35.7|13.2|49.1|22.8|29.9|24.6|20.3||||58.1|26.4|0.2|0.2||
PA17|PA|17|Pennsylvania|District 17|646420|88.7|7.5|0.1|1.1|0.0|1.1|1.4|3.2|87.3|7.3|3.9|40473|37.6|8.4|36.4|22.4|19.6|5.3|47.9|16.0|47.9|17.4|29.1|26.0|20.5||||53.1|21.6|0.2|0.3||
PA18|PA|18|Pennsylvania|District 18|646374|95.8|2.0|0.1|1.3|0.0|0.7|0.2|0.6|95.4|2.0|2.7|44938|37.5|6.3|31.7|11.6|76.2|0.1|9.5|17.6|47.9|29.3|38.0|28.3|11.6||||57.6|23.7|0.2|0.2||
PA19|PA|19|Pennsylvania|District 19|646389|93.4|3.1|0.2|1.1|0.0|1.1|1.2|2.7|92.2|2.9|3.1|45345|42.1|6.8|41.1|21.7|42.5|1.0|26.6|14.1|50.8|21.3|30.1|27.0|20.1||||57.6|24.0|0.2|0.2||
RI01|RI|1|Rhode Island|District 1|524157|85.7|4.4|0.3|1.9|0.0|2.9|4.7|7.5|82.6|4.1|16.4|40616|35.6|11.9|43.0|7.7|48.1|0.1|40.9|15.4|47.9|26.0|34.5|26.8|15.6||||46.5|19.8|0.3|0.4||
RI02|RI|2|Rhode Island|District 2|524162|84.3|4.5|0.6|2.6|0.1|2.5|5.4|9.8|81.2|3.9|13.6|44129|35.8|11.9|40.9|7.6|44.4|0.1|43.3|13.7|47.6|25.2|33.4|27.4|14.8||||49.9|22.2|0.3|0.4||
SC01|SC|1|South Carolina|District 1|668668|74.8|21.1|0.4|1.3|0.1|1.3|1.1|2.5|73.7|20.9|3.2|40713|38.1|11.5|50.9|79.0|14.4|0.0|1.4|11.8|48.1|25.4|32.0|27.7|11.4||||51.4|21.4|0.3|0.3||
SC02|SC|2|South Carolina|District 2|668668|69.5|26.4|0.3|1.2|0.1|1.2|1.4|3.3|68.0|26.2|3.6|42915|40.0|11.0|47.5|64.6|24.5|0.0|1.2|11.2|46.4|28.5|35.9|27.2|12.0||||53.4|23.8|0.3|0.4||
SC03|SC|3|South Carolina|District 3|668669|76.9|20.6|0.2|0.6|0.0|0.8|0.8|1.9|76.0|20.5|2.1|36092|35.8|13.3|41.6|47.6|35.1|0.0|5.3|13.4|45.6|17.1|26.6|22.1|24.4||||53.8|21.9|0.2|0.3||
SC04|SC|4|South Carolina|District 4|668669|76.2|19.8|0.2|1.4|0.0|1.1|1.3|3.2|74.6|19.7|4.2|39417|37.6|11.4|45.9|47.4|34.7|0.0|10.0|12.2|48.4|22.3|30.1|25.9|20.6||||52.4|22.6|0.2|0.3||
SC05|SC|5|South Carolina|District 5|668668|64.9|32.3|0.6|0.5|0.0|0.8|0.8|1.8|64.1|32.2|1.6|35416|35.4|15.2|40.1|52.0|27.5|0.0|8.1|11.9|44.5|14.8|24.4|24.1|25.3||||51.4|22.4|0.3|0.3||
SC06|SC|6|South Carolina|District 6|668670|40.8|57.0|0.3|0.5|0.0|0.8|0.6|1.5|40.3|56.7|1.5|28967|28.2|22.4|38.3|59.2|21.1|0.0|4.5|12.1|39.9|14.1|24.2|23.9|21.2||||43.6|18.5|0.2|0.3||
SD01|SD|1|South Dakota|District 1|754844|88.7|0.6|8.3|0.6|0.0|1.3|0.5|1.4|88.0|0.6|3.0|35282|44.8|13.2|44.3|19.7|48.3|0.1|7.0|14.3|49.6|21.5|32.6|26.5|14.2||||54.2|24.5|0.2|0.2||
TN01|TN|1|Tennessee|District 1|632143|95.8|2.2|0.2|0.4|0.0|0.8|0.6|1.5|95.0|2.1|1.4|31228|36.4|14.8|41.3|69.0|14.2|0.4|6.4|14.5|45.4|15.0|25.4|24.6|23.0||||55.9|21.6|0.2|0.2||
TN02|TN|2|Tennessee|District 2|632144|90.7|6.3|0.3|1.0|0.0|1.1|0.6|1.3|90.1|6.2|2.0|36796|38.6|12.2|46.1|57.5|32.2|0.1|2.2|13.2|47.8|23.3|32.4|27.2|16.5||||53.6|21.9|0.2|0.3||
TN03|TN|3|Tennessee|District 3|632143|85.9|11.1|0.3|0.9|0.0|1.1|0.6|1.6|85.2|11.1|2.0|35434|36.8|13.4|43.1|60.3|27.4|0.2|2.8|13.6|46.5|18.9|29.1|25.3|21.3||||54.1|21.7|0.2|0.2||
TN04|TN|4|Tennessee|District 4|632143|93.3|4.5|0.3|0.3|0.0|0.9|0.7|1.6|92.6|4.4|1.4|31645|34.7|15.2|40.8|44.1|32.9|0.2|1.8|14.5|43.6|11.3|23.0|22.2|27.7||||57.9|23.5|0.2|0.2||
TN05|TN|5|Tennessee|District 5|632143|70.0|23.6|0.3|2.0|0.1|1.8|2.2|4.2|68.2|23.4|6.3|40419|38.2|12.2|53.2|62.5|33.3|0.0|0.6|10.8|51.1|27.9|35.6|28.7|12.9||||42.5|18.0|0.4|0.4||
TN06|TN|6|Tennessee|District 6|632143|90.3|6.4|0.3|0.9|0.0|1.0|1.1|2.6|89.0|6.3|2.6|39721|40.9|11.1|48.3|53.9|31.9|0.0|1.1|10.9|49.7|16.3|26.9|26.1|22.6||||57.8|26.3|0.2|0.3||
TN07|TN|7|Tennessee|District 7|632139|84.6|11.5|0.3|1.5|0.1|1.2|0.9|2.2|83.5|11.4|2.6|50090|42.9|8.0|49.2|38.5|50.1|0.0|0.4|9.8|47.3|29.2|37.2|26.8|15.3||||64.5|31.3|0.2|0.2||
TN08|TN|8|Tennessee|District 8|632142|75.2|22.4|0.3|0.5|0.0|0.9|0.7|1.6|74.4|22.3|1.4|33001|35.5|15.0|44.8|41.1|46.3|0.0|0.7|13.2|43.9|12.5|23.8|23.9|25.2||||52.6|22.3|0.2|0.3||
TN09|TN|9|Tennessee|District 9|632143|36.1|59.7|0.2|1.5|0.0|1.0|1.4|3.0|34.9|59.5|4.6|33806|28.5|19.4|48.3|39.4|58.9|0.0|0.0|10.7|44.1|22.1|30.5|29.8|16.3||||35.3|15.7|0.4|0.3||
TX01|TX|1|Texas|District 1|651619|74.4|18.4|0.4|0.5|0.0|1.3|4.8|9.3|70.6|18.3|7.1|33461|34.7|16.0|44.8|51.2|37.2|0.0|0.1|14.1|42.4|17.6|27.8|25.6|18.4||||55.1|23.9|0.2|0.3||
TX02|TX|2|Texas|District 2|651620|71.0|19.1|0.4|2.6|0.1|1.8|5.0|12.6|64.2|19.0|10.0|47029|36.4|11.4|46.9|45.4|50.5|0.0|0.1|9.9|44.7|23.2|34.4|28.6|12.8||||56.7|27.5|0.2|0.3||
TX03|TX|3|Texas|District 3|651619|71.7|9.4|0.5|8.4|0.1|2.5|7.5|16.9|63.3|9.2|21.1|60878|45.6|7.0|60.6|52.0|47.0|0.0|0.0|5.4|53.1|41.4|46.4|28.2|8.1||||56.9|31.6|0.3|0.2||
TX04|TX|4|Texas|District 4|651619|83.0|10.4|0.8|0.6|0.0|1.6|3.6|7.9|79.2|10.4|5.3|38276|37.5|12.8|48.5|47.1|37.4|0.0|0.1|13.2|44.5|18.0|30.5|25.9|16.4||||58.5|26.1|0.3|0.3||
TX05|TX|5|Texas|District 5|651619|77.5|12.5|0.6|1.5|0.0|1.8|6.0|12.9|71.5|12.4|9.5|41007|37.5|11.0|47.9|53.8|35.3|0.0|0.1|12.0|45.3|18.6|30.3|29.3|13.9||||56.1|25.7|0.3|0.3||
TX06|TX|6|Texas|District 6|651619|73.0|13.0|0.5|3.5|0.1|2.3|7.6|15.9|65.8|12.8|14.1|45857|41.0|10.4|53.7|63.7|28.8|0.0|0.1|8.9|49.0|24.4|33.7|28.7|14.1||||56.1|28.3|0.3|0.3||
TX07|TX|7|Texas|District 7|651620|77.7|5.7|0.4|6.9|0.1|2.7|6.6|18.0|67.5|5.6|21.1|57846|43.7|7.4|56.8|54.8|44.1|0.0|0.0|9.2|54.1|50.0|52.2|27.3|5.9||||48.0|23.1|0.6|0.4||
TX08|TX|8|Texas|District 8|651620|85.0|8.8|0.5|0.8|0.0|1.4|3.4|9.0|80.1|8.7|6.6|40459|35.0|12.6|47.9|54.1|27.5|0.0|0.2|11.4|42.1|17.7|29.4|26.3|14.7||||60.7|27.8|0.2|0.3||
TX09|TX|9|Texas|District 9|651619|32.9|37.5|0.4|10.7|0.1|3.7|14.7|32.8|17.4|37.0|38.8|34870|30.3|18.4|55.9|69.2|29.2|0.0|0.0|5.7|45.3|24.2|30.5|27.6|12.6||||43.5|24.6|0.4|0.4||
TX10|TX|10|Texas|District 10|651620|75.5|9.2|0.4|4.0|0.0|2.3|8.5|18.7|66.5|9.1|15.7|52465|43.3|8.2|56.5|43.6|48.7|0.0|0.1|7.5|52.1|35.2|42.3|27.6|9.9||||54.7|29.0|0.4|0.4||
TX11|TX|11|Texas|District 11|651620|80.4|4.2|0.6|0.6|0.0|2.1|12.2|29.6|64.6|4.0|19.4|32711|35.8|15.8|45.1|41.3|45.2|0.0|0.1|14.8|41.7|17.0|28.8|25.9|14.1||||56.8|25.3|0.2|0.3||
TX12|TX|12|Texas|District 12|651619|77.6|5.7|0.7|2.4|0.1|2.4|11.1|23.7|66.5|5.6|17.5|41735|38.0|11.3|52.8|54.2|39.3|0.0|0.1|10.0|46.9|21.1|30.2|27.8|15.6||||54.4|27.0|0.3|0.3||
TX13|TX|13|Texas|District 13|651620|81.0|5.8|0.8|1.1|0.0|2.1|9.1|17.6|73.7|5.7|10.9|33501|38.9|14.0|48.3|26.7|64.8|0.0|0.1|14.1|43.3|17.2|28.6|24.7|15.7||||55.7|24.8|0.2|0.2||
TX14|TX|14|Texas|District 14|651619|75.3|10.0|0.5|1.7|0.0|2.2|10.3|24.9|62.1|9.8|14.7|41335|35.9|13.3|46.6|48.3|41.8|0.0|0.2|10.9|43.7|19.3|32.0|24.2|14.5||||57.0|27.4|0.3|0.2||
TX15|TX|15|Texas|District 15|651619|78.1|2.9|0.5|0.5|0.0|2.1|15.9|69.0|27.2|2.7|52.0|28061|29.3|28.7|39.3|55.8|24.4|0.0|0.2|12.1|34.7|13.3|27.6|23.7|15.0||||60.7|31.9|0.3|0.4||
TX16|TX|16|Texas|District 16|651619|73.9|3.2|0.8|1.0|0.1|3.2|17.7|77.7|17.4|2.9|61.1|31245|26.7|23.6|45.1|13.2|83.4|0.0|0.0|10.0|35.6|17.0|29.7|28.4|16.3||||56.1|31.5|0.2|0.2||
TX17|TX|17|Texas|District 17|651620|78.6|10.4|0.5|1.5|0.1|1.8|7.2|15.4|71.4|10.3|10.4|35253|38.1|17.0|53.7|52.5|33.3|0.0|0.1|11.9|44.5|20.0|30.9|26.3|14.9||||52.7|23.9|0.2|0.3||
TX18|TX|18|Texas|District 18|651619|36.9|40.4|0.4|3.4|0.1|2.7|16.1|35.6|19.7|40.1|29.7|31291|25.6|23.3|48.9|44.3|53.6|0.0|0.1|8.3|40.2|14.4|24.0|28.1|17.2||||40.9|21.5|0.6|0.4||
TX19|TX|19|Texas|District 19|651619|77.2|5.5|0.6|0.8|0.0|2.1|13.7|29.0|63.6|5.3|17.1|31575|38.0|17.5|48.3|32.1|60.6|0.0|0.1|12.9|43.4|18.7|30.9|25.9|13.3||||54.3|24.9|0.2|0.3||
TX20|TX|20|Texas|District 20|651619|65.1|6.9|0.9|1.5|0.1|4.1|21.3|67.1|23.4|6.6|38.2|31937|27.8|19.9|48.1|46.0|52.8|0.0|0.0|10.4|40.4|15.4|26.9|29.7|12.1||||45.7|23.4|0.3|0.3||
TX21|TX|21|Texas|District 21|651619|84.0|3.9|0.5|3.1|0.1|2.5|5.9|18.1|73.1|3.8|10.8|55609|44.1|7.0|56.0|54.2|39.2|0.0|0.1|10.1|51.6|43.1|47.6|28.1|6.4||||54.7|25.5|0.4|0.4||
TX22|TX|22|Texas|District 22|651619|71.3|9.4|0.4|8.0|0.1|2.5|8.3|20.3|60.6|9.3|18.8|57932|42.4|7.3|49.5|43.2|53.1|0.0|0.0|7.2|48.8|32.4|42.0|27.1|10.7||||62.5|33.6|0.2|0.3||
TX23|TX|23|Texas|District 23|651620|80.8|1.7|0.6|1.2|0.1|2.5|13.1|55.1|41.0|1.6|41.8|38081|35.8|18.4|46.8|56.9|29.4|0.0|0.1|11.0|41.0|25.9|36.8|26.4|10.4||||60.4|30.6|0.3|0.2||
TX24|TX|24|Texas|District 24|651620|73.1|9.8|0.5|6.3|0.2|2.5|7.6|17.9|63.9|9.6|17.6|56098|45.1|6.3|58.9|61.6|37.3|0.0|0.0|5.7|55.0|36.2|41.7|31.2|10.3||||53.7|28.1|0.3|0.3||
TX25|TX|25|Texas|District 25|651619|66.5|7.6|0.6|1.2|0.0|2.7|21.4|68.6|21.9|7.3|52.7|28348|27.1|28.8|47.5|54.2|34.1|0.0|0.1|9.1|39.0|15.0|26.5|25.6|13.7||||49.8|27.5|0.4|0.4||
TX26|TX|26|Texas|District 26|651619|72.9|15.6|0.6|2.2|0.1|2.1|6.5|14.3|66.1|15.5|11.3|48714|41.3|11.0|55.7|49.5|46.2|0.0|0.1|7.9|49.2|26.9|35.1|29.4|12.6||||55.8|28.9|0.3|0.3||
TX27|TX|27|Texas|District 27|651619|75.8|2.7|0.6|0.8|0.1|2.8|17.3|68.1|27.6|2.5|45.8|31327|28.8|25.3|44.6|55.4|36.6|0.0|0.1|10.6|37.4|16.2|28.8|26.3|13.6||||56.0|29.3|0.2|0.3||
TX28|TX|28|Texas|District 28|651620|68.3|6.3|0.8|0.5|0.1|3.3|20.7|64.5|27.9|6.0|40.1|31355|28.7|22.6|43.4|50.8|38.2|0.0|0.1|9.9|38.4|10.9|22.5|27.5|16.4||||54.9|29.2|0.3|0.3||
TX29|TX|29|Texas|District 29|651619|55.0|10.0|0.7|1.4|0.1|3.7|29.2|66.1|21.9|9.7|50.2|31751|22.6|21.9|46.7|40.8|56.8|0.0|0.0|7.0|36.2|6.5|14.8|25.5|21.5||||55.0|33.7|0.4|0.4||
TX30|TX|30|Texas|District 30|651620|36.6|41.8|0.5|1.3|0.1|2.4|17.3|34.2|21.9|41.4|27.7|33505|25.7|21.4|50.9|51.6|46.3|0.0|0.0|7.9|41.0|16.0|25.0|27.1|16.9||||40.0|21.1|0.9|0.4||
TX31|TX|31|Texas|District 31|651619|73.2|13.3|0.6|2.2|0.3|2.8|7.6|16.3|66.1|13.0|10.3|43381|43.7|9.6|58.3|52.8|37.9|0.0|0.1|8.8|42.6|24.1|35.6|27.0|12.4||||59.8|31.4|0.2|0.3||
TX32|TX|32|Texas|District 32|651620|67.6|7.9|0.6|4.2|0.1|2.9|16.7|36.2|50.1|7.7|34.1|45725|35.3|12.5|58.4|54.7|44.3|0.0|0.0|9.3|49.9|36.4|38.2|27.6|11.2||||45.0|22.4|0.6|0.4||
UT01|UT|1|Utah|District 1|744389|88.0|1.2|0.9|1.7|0.6|2.3|5.4|11.1|83.3|1.1|8.4|45058|39.0|9.5|51.2|8.4|87.8|0.1|0.3|8.6|46.7|24.7|31.3|27.4|15.6||||62.2|34.6|0.3|0.3||
UT02|UT|2|Utah|District 2|744390|90.8|0.6|2.3|1.6|0.3|1.9|2.4|5.9|88.0|0.6|6.3|45583|36.9|9.0|48.6|12.4|79.4|0.5|0.6|10.8|47.2|30.9|36.0|29.6|10.3||||60.2|30.4|0.3|0.3||
UT03|UT|3|Utah|District 3|744390|88.9|0.5|0.8|1.8|1.1|2.2|4.7|10.0|84.5|0.5|8.3|46568|39.0|9.7|52.3|8.1|87.9|0.6|0.7|6.2|46.4|22.1|30.1|29.6|14.8||||67.9|41.1|0.2|0.2||
VA01|VA|1|Virginia|District 1|643514|76.1|18.6|0.4|1.7|0.1|2.0|1.1|3.0|74.7|18.4|3.1|50257|41.6|6.7|48.5|47.7|28.6|0.0|13.8|11.2|46.9|26.8|36.7|26.1|11.0||||58.6|27.4|0.2|0.2||
VA02|VA|2|Virginia|District 2|643510|69.2|21.8|0.4|4.1|0.1|2.6|1.8|4.4|67.4|21.4|4.7|44193|40.3|8.7|54.4|49.7|34.9|0.0|10.2|9.4|43.3|25.5|34.0|29.0|10.6||||52.7|25.8|0.2|0.3||
